countrycode,year,pop1014_fe,pop1014_ma
SRB,2042,124401,133025
SRB,2043,122072,130549
SRB,2044,119973,128317
SRB,2045,118032,126254
SRB,2046,116192,124295
SRB,2047,114532,122528
SRB,2048,113033,120935
SRB,2049,111625,119444
SRB,2050,110333,118073
SSA,1990,31821031,32269011
SSA,1991,32907581,33368988
SSA,1992,34007602,34471727
SSA,1993,35109137,35593020
SSA,1994,36121685,36651763
SSA,1995,37122237,37668147
SSA,1996,38216727,38732983
SSA,1997,39303188,39808598
SSA,1998,40341710,40859180
SSA,1999,41360348,41887752
SSA,2000,42354871,42900255
SSA,2001,43328832,43884424
SSA,2002,44299392,44859850
SSA,2003,45280666,45855107
SSA,2004,46285615,46881156
SSA,2005,47365567,47981784
SSA,2006,48528702,49169540
SSA,2007,49706832,50379425
SSA,2008,50891137,51593009
SSA,2009,52149835,52868383
SSA,2010,53489747,54238452
SSA,2011,54893870,55695429
SSA,2012,56429752,57286334
SSA,2013,58094783,59010162
SSA,2014,59815950,60789564
SSA,2015,61587967,62631574
SSA,2016,63422781,64541234
SSA,2017,65293827,66476572
SSA,2018,67211166,68447759
SSA,2019,69138162,70419993
SSA,2020,71020440,72352104
SSA,2021,72839922,74225319
SSA,2022,74571488,76011792
SSA,2023,76180524,77673080
SSA,2024,77699801,79241775
SSA,2025,79179042,80772104
SSA,2026,80624705,82273279
SSA,2027,82077285,83786553
SSA,2028,83584771,85358770
SSA,2029,85156102,86996484
SSA,2030,86753049,88657254
SSA,2031,88350162,90307975
SSA,2032,89932991,91930838
SSA,2033,91474259,93499992
SSA,2034,92950857,94989974
SSA,2035,94374741,96412845
SSA,2036,95779731,97810354
SSA,2037,97183098,99205919
SSA,2038,98588497,100604712
SSA,2039,99998620,102011335
SSA,2040,101406268,103419482
SSA,2041,102790900,104805714
SSA,2042,104147520,106162688
SSA,2043,105466690,107481756
SSA,2044,106748070,108762310
SSA,2045,107996956,110009503
SSA,2046,109193838,111204809
SSA,2047,110339951,112349236
SSA,2048,111451386,113458465
SSA,2049,112510659,114515892
SSA,2050,113523043,115526531
SSD,1990,291240,289126
SSD,1991,294655,291699
SSD,1992,296557,292319
SSD,1993,298441,292543
SSD,1994,305345,299238
SSD,1995,315248,309824
SSD,1996,322468,317288
SSD,1997,325464,320579
SSD,1998,325235,319649
SSD,1999,334053,327885
SSD,2000,352870,347345
SSD,2001,374442,369795
SSD,2002,402041,398543
SSD,2003,431525,429897
SSD,2004,453307,454170
SSD,2005,469234,472628
SSD,2006,485343,491212
SSD,2007,500598,508726
SSD,2008,515903,525851
SSD,2009,535387,546916
SSD,2010,560616,573539
SSD,2011,588627,602595
SSD,2012,618358,633142
SSD,2013,647832,663516
SSD,2014,667875,684573
SSD,2015,680782,698042
SSD,2016,689074,706743
SSD,2017,692130,710349
SSD,2018,700630,719116
SSD,2019,717860,736412
SSD,2020,739430,758348
SSD,2021,765328,785040
SSD,2022,794892,815629
SSD,2023,822448,844245
SSD,2024,845157,867900
SSD,2025,856839,880164
SSD,2026,854357,877783
SSD,2027,836671,859658
SSD,2028,802121,824031
SSD,2029,757905,778338
SSD,2030,718869,737927
SSD,2031,690163,708118
SSD,2032,672350,689531
SSD,2033,670417,687321
SSD,2034,679743,696668
SSD,2035,692376,709352
SSD,2036,705714,722705
SSD,2037,720899,737893
SSD,2038,737620,754644
SSD,2039,755476,772619
SSD,2040,774945,792310
SSD,2041,795299,812949
SSD,2042,815604,833542
SSD,2043,834892,853078
SSD,2044,852698,871071
SSD,2045,868055,886557
SSD,2046,879862,898391
SSD,2047,887965,906426
SSD,2048,893431,911776
SSD,2049,896222,914396
SSD,2050,896255,914199
SSF,1990,31824825,32272933
SSF,1991,32911403,33372948
SSF,1992,34011408,34475676
SSF,1993,35112914,35596945
SSF,1994,36125459,36655689
SSF,1995,37125980,37672039
SSF,1996,38220434,38736833
SSF,1997,39306851,39812428
SSF,1998,40345382,40863049
SSF,1999,41364037,41891659
SSF,2000,42358523,42904150
SSF,2001,43332450,43888293
SSF,2002,44303089,44863802
SSF,2003,45284299,45858981
SSF,2004,46289262,46885009
SSF,2005,47369269,47985645
SSF,2006,48532497,49173458
SSF,2007,49710601,50383299
SSF,2008,50894850,51596831
SSF,2009,52153365,52872030
SSF,2010,53493184,54242017
SSF,2011,54897037,55698721
SSF,2012,56432822,57289522
SSF,2013,58097870,59013360
SSF,2014,59819063,60792783
SSF,2015,61591150,62634861
SSF,2016,63426028,64544583
SSF,2017,65297142,66479990
SSF,2018,67214560,68451260
SSF,2019,69141651,70423597
SSF,2020,71023985,72355768
SSF,2021,72843519,74229035
SSF,2022,74575910,76016356
SSF,2023,76185002,77677697
SSF,2024,77704276,79246384
SSF,2025,79183546,80776741
SSF,2026,80629265,82277977
SSF,2027,82081879,83791290
SSF,2028,83589410,85363555
SSF,2029,85160790,87001325
SSF,2030,86757749,88662115
SSF,2031,88354822,90312798
SSF,2032,89937571,91935580
SSF,2033,91478746,93504639
SSF,2034,92955258,94994531
SSF,2035,94379065,96417321
SSF,2036,95783987,97814760
SSF,2037,97187296,99210264
SSF,2038,98592642,100609002
SSF,2039,100002718,102015577
SSF,2040,101410324,103423680
SSF,2041,102794919,104809873
SSF,2042,104151511,106166819
SSF,2043,105470663,107485868
SSF,2044,106752031,108766410
SSF,2045,108000913,110013600
SSF,2046,109197801,111208911
SSF,2047,110343927,112353350
SSF,2048,111455376,113462595
SSF,2049,112514666,114520040
SSF,2050,113527068,115530697
SST,1990,1413497,1444805
SST,1991,1446761,1478712
SST,1992,1475708,1508398
SST,1993,1504979,1538378
SST,1994,1537228,1571164
SST,1995,1566507,1600761
SST,1996,1593327,1627889
SST,1997,1617821,1653114
SST,1998,1639575,1676014
SST,1999,1658305,1695614
SST,2000,1675585,1713758
SST,2001,1692626,1732138
SST,2002,1708479,1750093
SST,2003,1721338,1765070
SST,2004,1729920,1774070
SST,2005,1733149,1775960
SST,2006,1730286,1771832
SST,2007,1724226,1765766
SST,2008,1718585,1761377
SST,2009,1714632,1758631
SST,2010,1713708,1759691
SST,2011,1716481,1764811
SST,2012,1723469,1771724
SST,2013,1735934,1782967
SST,2014,1753136,1799315
SST,2015,1772448,1818158
SST,2016,1796495,1841613
SST,2017,1825151,1869799
SST,2018,1855365,1900660
SST,2019,1887252,1933250
SST,2020,1917498,1964250
SST,2021,1944658,1993369
SST,2022,1972091,2023108
SST,2023,1995286,2048055
SST,2024,2014592,2068778
SST,2025,2031579,2086884
SST,2026,2045864,2102232
SST,2027,2054851,2112377
SST,2028,2058756,2117348
SST,2029,2059498,2118935
SST,2030,2057199,2117282
SST,2031,2052451,2112775
SST,2032,2046877,2106980
SST,2033,2041552,2101247
SST,2034,2036410,2095493
SST,2035,2031866,2090179
SST,2036,2028791,2086267
SST,2037,2027597,2084339
SST,2038,2027877,2084019
SST,2039,2029328,2084969
SST,2040,2032043,2087255
SST,2041,2035688,2090546
SST,2042,2040170,2094718
SST,2043,2045707,2099968
SST,2044,2051972,2106007
SST,2045,2058765,2112615
SST,2046,2065991,2119677
SST,2047,2073211,2126777
SST,2048,2080207,2133699
SST,2049,2086854,2140263
SST,2050,2092911,2146224
STP,1990,7971,8031
STP,1991,8242,8320
STP,1992,8458,8554
STP,1993,8656,8759
STP,1994,8844,8955
STP,1995,9020,9148
STP,1996,9172,9336
STP,1997,9285,9509
STP,1998,9357,9649
STP,1999,9396,9756
STP,2000,9421,9851
STP,2001,9457,9939
STP,2002,9504,9993
STP,2003,9543,10011
STP,2004,9577,10029
STP,2005,9629,10063
STP,2006,9720,10123
STP,2007,9857,10220
STP,2008,10048,10361
STP,2009,10302,10555
STP,2010,10622,10805
STP,2011,11017,11121
STP,2012,11440,11447
STP,2013,11853,11765
STP,2014,12276,12116
STP,2015,12698,12502
STP,2016,13104,12904
STP,2017,13478,13301
STP,2018,13808,13655
STP,2019,14049,13900
STP,2020,14164,14021
STP,2021,14159,14065
STP,2022,14256,14224
STP,2023,14499,14512
STP,2024,14733,14796
STP,2025,14978,15099
STP,2026,15216,15359
STP,2027,15237,15393
STP,2028,15063,15265
STP,2029,14924,15169
STP,2030,14841,15121
STP,2031,14833,15144
STP,2032,14909,15245
STP,2033,15046,15397
STP,2034,15215,15576
STP,2035,15413,15780
STP,2036,15631,16001
STP,2037,15851,16223
STP,2038,16082,16457
STP,2039,16318,16695
STP,2040,16547,16927
STP,2041,16768,17150
STP,2042,16992,17376
STP,2043,17218,17605
STP,2044,17434,17824
STP,2045,17643,18034
STP,2046,17836,18229
STP,2047,18005,18400
STP,2048,18153,18550
STP,2049,18278,18677
STP,2050,18375,18775
SUR,1990,21064,21738
SUR,1991,21149,21776
SUR,1992,21463,22058
SUR,1993,21955,22534
SUR,1994,22750,23329
SUR,1995,23582,24273
SUR,1996,24176,25055
SUR,1997,24638,25640
SUR,1998,24895,25936
SUR,1999,24930,25951
SUR,2000,24780,25788
SUR,2001,24484,25507
SUR,2002,24081,25125
SUR,2003,23625,24670
SUR,2004,23464,24415
SUR,2005,23698,24402
SUR,2006,24087,24482
SUR,2007,24597,24761
SUR,2008,25187,25259
SUR,2009,25778,25879
SUR,2010,26268,26497
SUR,2011,26627,27066
SUR,2012,26894,27515
SUR,2013,27074,27763
SUR,2014,27174,27891
SUR,2015,27233,27982
SUR,2016,27264,28020
SUR,2017,27245,28007
SUR,2018,27161,27965
SUR,2019,27029,27867
SUR,2020,26874,27721
SUR,2021,26726,27580
SUR,2022,26594,27457
SUR,2023,26489,27360
SUR,2024,26417,27290
SUR,2025,26378,27251
SUR,2026,26357,27238
SUR,2027,26352,27252
SUR,2028,26364,27288
SUR,2029,26386,27335
SUR,2030,26424,27391
SUR,2031,26483,27459
SUR,2032,26542,27514
SUR,2033,26582,27543
SUR,2034,26610,27555
SUR,2035,26611,27541
SUR,2036,26576,27492
SUR,2037,26520,27425
SUR,2038,26456,27352
SUR,2039,26388,27277
SUR,2040,26325,27209
SUR,2041,26261,27140
SUR,2042,26195,27069
SUR,2043,26128,26996
SUR,2044,26044,26908
SUR,2045,25940,26801
SUR,2046,25826,26681
SUR,2047,25699,26551
SUR,2048,25556,26406
SUR,2049,25409,26257
SUR,2050,25265,26109
SVK,1990,234824,244632
SVK,1991,232073,241870
SVK,1992,228634,237953
SVK,1993,225486,235020
SVK,1994,221933,231892
SVK,1995,219367,229342
SVK,1996,217484,227391
SVK,1997,214712,224133
SVK,1998,211470,220166
SVK,1999,207533,216099
SVK,2000,202455,211198
SVK,2001,197583,206259
SVK,2002,193199,201704
SVK,2003,188376,197062
SVK,2004,182649,191224
SVK,2005,175209,183169
SVK,2006,166506,174273
SVK,2007,158224,166205
SVK,2008,150608,158443
SVK,2009,144381,151991
SVK,2010,140402,147981
SVK,2011,137005,144523
SVK,2012,133324,140551
SVK,2013,130321,137227
SVK,2014,128510,135533
SVK,2015,127686,135012
SVK,2016,128121,135420
SVK,2017,129609,136908
SVK,2018,131755,139251
SVK,2019,134419,142188
SVK,2020,136993,144516
SVK,2021,140060,147048
SVK,2022,139912,146589
SVK,2023,135284,141719
SVK,2024,132972,139162
SVK,2025,131523,137943
SVK,2026,131025,137943
SVK,2027,131774,138531
SVK,2028,133552,140337
SVK,2029,134733,141747
SVK,2030,134971,141854
SVK,2031,133830,140531
SVK,2032,131724,138342
SVK,2033,129916,136385
SVK,2034,128237,134757
SVK,2035,126304,132949
SVK,2036,124298,130961
SVK,2037,121976,128635
SVK,2038,118939,125466
SVK,2039,115641,121947
SVK,2040,112858,118999
SVK,2041,110527,116546
SVK,2042,108562,114489
SVK,2043,106839,112688
SVK,2044,105292,111067
SVK,2045,103911,109621
SVK,2046,102735,108390
SVK,2047,101794,107405
SVK,2048,101053,106632
SVK,2049,100513,106070
SVK,2050,100204,105752
SVN,1990,74290,77371
SVN,1991,74039,77173
SVN,1992,73234,76382
SVN,1993,71966,74903
SVN,1994,70454,72978
SVN,1995,68576,70828
SVN,1996,66413,68562
SVN,1997,64800,66707
SVN,1998,63570,65331
SVN,1999,62136,64118
SVN,2000,60602,62819
SVN,2001,58986,61216
SVN,2002,56802,59187
SVN,2003,54253,56759
SVN,2004,52184,54432
SVN,2005,50501,52539
SVN,2006,49051,51146
SVN,2007,48150,50223
SVN,2008,47200,49272
SVN,2009,46461,48708
SVN,2010,45809,48196
SVN,2011,45307,47769
SVN,2012,44885,47433
SVN,2013,44605,47184
SVN,2014,44653,47100
SVN,2015,44789,47132
SVN,2016,45095,47435
SVN,2017,46059,48394
SVN,2018,48034,50246
SVN,2019,50371,52711
SVN,2020,52522,55176
SVN,2021,54315,57030
SVN,2022,55358,58190
SVN,2023,55276,58321
SVN,2024,54650,57750
SVN,2025,53876,56929
SVN,2026,52978,55930
SVN,2027,52154,55033
SVN,2028,51354,54351
SVN,2029,50595,53682
SVN,2030,49768,52832
SVN,2031,48856,52017
SVN,2032,47907,51088
SVN,2033,47007,50045
SVN,2034,46145,49077
SVN,2035,45375,48225
SVN,2036,44674,47457
SVN,2037,44020,46741
SVN,2038,43443,46110
SVN,2039,42939,45558
SVN,2040,42523,45101
SVN,2041,42208,44755
SVN,2042,41997,44522
SVN,2043,41897,44407
SVN,2044,41905,44407
SVN,2045,42008,44508
SVN,2046,42188,44690
SVN,2047,42429,44939
SVN,2048,42711,45233
SVN,2049,43007,45545
SVN,2050,43300,45854
SWE,1990,241922,254229
SWE,1991,240219,252397
SWE,1992,239447,251620
SWE,1993,239617,252205
SWE,1994,240626,253945
SWE,1995,242024,256085
SWE,1996,245047,259724
SWE,1997,250469,265357
SWE,1998,258553,273500
SWE,1999,268578,283667
SWE,2000,279508,294561
SWE,2001,290002,305139
SWE,2002,298312,313774
SWE,2003,302853,318120
SWE,2004,302366,316917
SWE,2005,295806,309671
SWE,2006,284431,297289
SWE,2007,271239,283062
SWE,2008,258047,269796
SWE,2009,246990,259611
SWE,2010,239846,253458
SWE,2011,237131,251667
SWE,2012,238721,253966
SWE,2013,244066,259238
SWE,2014,251475,265747
SWE,2015,259392,272831
SWE,2016,268380,281849
SWE,2017,277731,292016
SWE,2018,285528,301097
SWE,2019,292446,309369
SWE,2020,299204,317250
SWE,2021,304501,323216
SWE,2022,307130,325821
SWE,2023,307747,325970
SWE,2024,307717,325518
SWE,2025,306488,324366
SWE,2026,305442,323955
SWE,2027,304930,323722
SWE,2028,303634,322055
SWE,2029,301441,319341
SWE,2030,297958,315161
SWE,2031,293542,310101
SWE,2032,289453,305664
SWE,2033,286331,302289
SWE,2034,283937,299643
SWE,2035,282701,298153
SWE,2036,281993,297225
SWE,2037,281127,296168
SWE,2038,280153,295052
SWE,2039,279118,293888
SWE,2040,278075,292725
SWE,2041,277162,291707
SWE,2042,276573,291038
SWE,2043,276263,290666
SWE,2044,276298,290659
SWE,2045,276938,291299
SWE,2046,278199,292605
SWE,2047,279839,294307
SWE,2048,281745,296288
SWE,2049,283907,298542
SWE,2050,286103,300833
SWZ,1990,57340,57217
SWZ,1991,59591,59621
SWZ,1992,61815,62012
SWZ,1993,63922,64289
SWZ,1994,65749,66309
SWZ,1995,67645,68360
SWZ,1996,69638,70435
SWZ,1997,71673,71985
SWZ,1998,73402,73052
SWZ,1999,74557,73909
SWZ,2000,75462,74527
SWZ,2001,76157,74946
SWZ,2002,76837,75340
SWZ,2003,77411,75605
SWZ,2004,77524,75372
SWZ,2005,76753,74220
SWZ,2006,75313,72393
SWZ,2007,73557,70344
SWZ,2008,71369,68363
SWZ,2009,69191,66786
SWZ,2010,67912,66069
SWZ,2011,67303,65970
SWZ,2012,66823,65885
SWZ,2013,66500,65842
SWZ,2014,66275,65834
SWZ,2015,66116,65854
SWZ,2016,66071,65980
SWZ,2017,66213,66283
SWZ,2018,66605,66819
SWZ,2019,67070,67395
SWZ,2020,67556,67898
SWZ,2021,68096,68380
SWZ,2022,68717,68896
SWZ,2023,69271,69327
SWZ,2024,69550,69558
SWZ,2025,69713,69751
SWZ,2026,69773,69905
SWZ,2027,69611,69894
SWZ,2028,69235,69714
SWZ,2029,68753,69455
SWZ,2030,68262,69182
SWZ,2031,67763,68873
SWZ,2032,67245,68495
SWZ,2033,66759,68089
SWZ,2034,66365,67721
SWZ,2035,66089,67441
SWZ,2036,65938,67270
SWZ,2037,65969,67278
SWZ,2038,66141,67433
SWZ,2039,66373,67652
SWZ,2040,66666,67929
SWZ,2041,67006,68251
SWZ,2042,67374,68604
SWZ,2043,67783,68998
SWZ,2044,68221,69420
SWZ,2045,68645,69828
SWZ,2046,69070,70239
SWZ,2047,69488,70644
SWZ,2048,69852,70997
SWZ,2049,70131,71265
SWZ,2050,70339,71460
SXM,1990,898,940
SXM,1991,941,963
SXM,1992,983,979
SXM,1993,1010,977
SXM,1994,1030,980
SXM,1995,1058,997
SXM,1996,1100,1027
SXM,1997,1149,1071
SXM,1998,1203,1131
SXM,1999,1242,1184
SXM,2000,1253,1209
SXM,2001,1273,1233
SXM,2002,1288,1234
SXM,2003,1317,1244
SXM,2004,1348,1265
SXM,2005,1351,1272
SXM,2006,1349,1293
SXM,2007,1350,1315
SXM,2008,1345,1306
SXM,2009,1345,1285
SXM,2010,1337,1253
SXM,2011,1322,1213
SXM,2012,1663,1536
SXM,2013,2016,1904
SXM,2014,1996,1931
SXM,2015,1910,1920
SXM,2016,1780,1909
SXM,2017,1557,1848
SXM,2018,1335,1805
SXM,2019,1177,1828
SXM,2020,985,1833
SXM,2021,766,1819
SXM,2022,597,1764
SXM,2023,,
SXM,2024,,
SXM,2025,,
SXM,2026,,
SXM,2027,,
SXM,2028,,
SXM,2029,,
SXM,2030,,
SXM,2031,,
SXM,2032,,
SXM,2033,,
SXM,2034,,
SXM,2035,,
SXM,2036,,
SXM,2037,,
SXM,2038,,
SXM,2039,,
SXM,2040,,
SXM,2041,,
SXM,2042,,
SXM,2043,,
SXM,2044,,
SXM,2045,,
SXM,2046,,
SXM,2047,,
SXM,2048,,
SXM,2049,,
SXM,2050,,
SYC,1990,3794,3922
SYC,1991,3822,3960
SYC,1992,3806,3949
SYC,1993,3777,3925
SYC,1994,3774,3926
SYC,1995,3743,3892
SYC,1996,3707,3850
SYC,1997,3663,3830
SYC,1998,3672,3869
SYC,1999,3689,3907
SYC,2000,3652,3895
SYC,2001,3618,3869
SYC,2002,3697,3952
SYC,2003,3633,3874
SYC,2004,3647,3853
SYC,2005,3702,3861
SYC,2006,3795,3918
SYC,2007,3769,3874
SYC,2008,3713,3822
SYC,2009,3530,3647
SYC,2010,3437,3565
SYC,2011,3167,3292
SYC,2012,3070,3188
SYC,2013,3087,3198
SYC,2014,3113,3219
SYC,2015,3183,3287
SYC,2016,3247,3349
SYC,2017,3315,3418
SYC,2018,3394,3501
SYC,2019,3489,3604
SYC,2020,3545,3664
SYC,2021,3597,3716
SYC,2022,4422,4564
SYC,2023,4478,4617
SYC,2024,4475,4609
SYC,2025,4504,4637
SYC,2026,4560,4698
SYC,2027,4594,4737
SYC,2028,4639,4785
SYC,2029,4688,4841
SYC,2030,4700,4861
SYC,2031,4660,4823
SYC,2032,4580,4742
SYC,2033,4487,4647
SYC,2034,4401,4557
SYC,2035,4324,4476
SYC,2036,4256,4406
SYC,2037,4198,4345
SYC,2038,4145,4290
SYC,2039,4098,4242
SYC,2040,4056,4198
SYC,2041,4019,4159
SYC,2042,3991,4131
SYC,2043,3973,4112
SYC,2044,3961,4100
SYC,2045,3957,4097
SYC,2046,3963,4102
SYC,2047,3976,4114
SYC,2048,3990,4130
SYC,2049,4007,4148
SYC,2050,4025,4166
SYR,1990,828800,866584
SYR,1991,852938,892033
SYR,1992,875066,915376
SYR,1993,896566,938067
SYR,1994,918439,961069
SYR,1995,940995,984635
SYR,1996,964675,1009223
SYR,1997,988400,1033729
SYR,1998,1009298,1055195
SYR,1999,1025268,1071522
SYR,2000,1036083,1082546
SYR,2001,1041765,1088339
SYR,2002,1044367,1091018
SYR,2003,1048891,1095751
SYR,2004,1058551,1105859
SYR,2005,1072300,1120267
SYR,2006,1093425,1141947
SYR,2007,1120143,1169129
SYR,2008,1136802,1186981
SYR,2009,1147112,1198711
SYR,2010,1161513,1214058
SYR,2011,1179072,1232647
SYR,2012,1196054,1251083
SYR,2013,1205133,1262242
SYR,2014,1216376,1275407
SYR,2015,1239929,1300207
SYR,2016,1269652,1330863
SYR,2017,1302403,1365173
SYR,2018,1345207,1410502
SYR,2019,1385841,1453626
SYR,2020,1407066,1476968
SYR,2021,1411200,1482626
SYR,2022,1398700,1470072
SYR,2023,1361927,1431051
SYR,2024,1298767,1363845
SYR,2025,1218615,1278441
SYR,2026,1132700,1186739
SYR,2027,1053167,1101684
SYR,2028,989115,1032909
SYR,2029,956684,997620
SYR,2030,962697,1003200
SYR,2031,994668,1036322
SYR,2032,1040880,1084430
SYR,2033,1100242,1146408
SYR,2034,1170187,1219647
SYR,2035,1243415,1296396
SYR,2036,1319632,1376400
SYR,2037,1397348,1458163
SYR,2038,1470873,1535650
SYR,2039,1535708,1604025
SYR,2040,1590397,1661739
SYR,2041,1633608,1707394
SYR,2042,1665875,1741588
SYR,2043,1685819,1762874
SYR,2044,1692785,1770506
SYR,2045,1687952,1765731
SYR,2046,1672158,1749479
SYR,2047,1647438,1723852
SYR,2048,1616236,1691379
SYR,2049,1580779,1654421
SYR,2050,1541740,1613736
TCA,1990,530,545
TCA,1991,542,560
TCA,1992,559,570
TCA,1993,576,578
TCA,1994,592,587
TCA,1995,611,598
TCA,1996,629,614
TCA,1997,654,641
TCA,1998,686,678
TCA,1999,713,722
TCA,2000,743,773
TCA,2001,771,821
TCA,2002,785,850
TCA,2003,797,858
TCA,2004,824,857
TCA,2005,865,864
TCA,2006,928,889
TCA,2007,1010,934
TCA,2008,1092,992
TCA,2009,1161,1053
TCA,2010,1212,1100
TCA,2011,1244,1131
TCA,2012,1259,1148
TCA,2013,1267,1144
TCA,2014,1267,1127
TCA,2015,1268,1109
TCA,2016,1273,1097
TCA,2017,1282,1099
TCA,2018,1310,1123
TCA,2019,1347,1157
TCA,2020,1374,1184
TCA,2021,1371,1170
TCA,2022,1341,1136
TCA,2023,1298,1111
TCA,2024,1254,1089
TCA,2025,1218,1084
TCA,2026,1218,1125
TCA,2027,1244,1189
TCA,2028,1270,1242
TCA,2029,1301,1296
TCA,2030,1332,1348
TCA,2031,1359,1389
TCA,2032,1374,1416
TCA,2033,1384,1433
TCA,2034,1387,1441
TCA,2035,1385,1441
TCA,2036,1380,1435
TCA,2037,1371,1427
TCA,2038,1363,1418
TCA,2039,1356,1411
TCA,2040,1349,1405
TCA,2041,1344,1401
TCA,2042,1339,1395
TCA,2043,1334,1390
TCA,2044,1330,1385
TCA,2045,1325,1380
TCA,2046,1319,1375
TCA,2047,1313,1370
TCA,2048,1308,1364
TCA,2049,1304,1359
TCA,2050,1300,1356
TCD,1990,366332,367938
TCD,1991,372013,373836
TCD,1992,376399,378590
TCD,1993,384070,386962
TCD,1994,397486,401195
